id,RELEASETIME,FULLTIME,REPAYTIME,ITEM_NAME,ITEM_AMOUNT,ITEM_STATUS,ITEM_INTRODUCTION,LIFE_LOAN,MONEY_RATE,LOAN_TYPE,LOAN_USE,BONDING_COMPANY,DEADLINE,REPAYTYPE,BORROWER_NAME,BORROWER_SEX,BORROWER_AGE,BORROWER_EDUCATION,BORROWER_MARRIAGE,BORROWER_INDUSTRY,BORROWER_CITY,BORROWER_INCOME,BORROWER_HOUSE,BORROWER_CAR,REWARD
"54971","2015-08-25 11:00",\N,\N,"体验专享•2015082507","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54972","2015-08-24 19:12",\N,\N,"新手专享•2015082402","800000.00",\N,\N,"1个月","16.80",\N,\N,\N,\N,"到期付本付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54973","2015-08-25 11:40",\N,\N,"年存宝十期·2015082503","1250000.00",\N,\N,"6个月","13.00+1",\N,\N,\N,\N,"每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54974","2015-08-25 11:30",\N,\N,"年存宝十期·2015082502","1500000.00",\N,\N,"6个月","13.00+1",\N,\N,\N,\N,"每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54975","2015-08-25 11:20",\N,\N,"年存宝十期·2015082501","1600000.00",\N,\N,"6个月","13.00+1",\N,\N,\N,\N,"每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54976","2015-08-25 11:10",\N,\N,"月盈利·步步高升二期·2015082502","2000000.00",\N,\N,"2个月","11.36+1",\N,\N,\N,\N,"每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54977","2015-08-25 10:00",\N,\N,"体验专享•2015082506","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54978","2015-08-25 09:00",\N,\N,"体验专享•2015082505","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54979","2015-08-25 08:00",\N,\N,"体验专享•2015082504","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54980","2015-08-25 11:00",\N,\N,"月盈利·步步高升二期·2015082501","2450000.00",\N,\N,"1个月","11.00+1",\N,\N,\N,\N,"到期付本付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54981","2015-08-25 06:00",\N,\N,"体验专享•2015082503","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54982","2015-08-25 01:00",\N,\N,"体验专享•2015082502","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54983","2015-08-25 00:00",\N,\N,"体验专享•2015082501","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54984","2015-08-24 23:00",\N,\N,"体验专享•2015082420","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54985","2015-08-24 22:00",\N,\N,"体验专享•2015082419","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54986","2015-08-24 21:00",\N,\N,"体验专享•2015082418","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54987","2015-08-24 20:00",\N,\N,"体验专享•2015082417","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54988","2015-08-24 19:00",\N,\N,"体验专享•2015082416","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54989","2015-08-24 18:00",\N,\N,"体验专享•2015082415","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54990","2015-08-24 17:00",\N,\N,"体验专享•2015082414","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54991","2015-08-24 16:00",\N,\N,"体验专享•2015082413","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54992","2015-08-24 15:00",\N,\N,"体验专享•2015082412","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54993","2015-08-24 14:00",\N,\N,"体验专享•2015082411","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54994","2015-08-24 13:00",\N,\N,"体验专享•2015082410","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54995","2015-08-24 12:00",\N,\N,"体验专享•2015082409","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54996","2015-08-24 11:52",\N,\N,"新手专享•2015082401","800000.00",\N,\N,"1个月","16.80",\N,\N,\N,\N,"到期付本付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54997","2015-08-24 11:00",\N,\N,"体验专享•2015082408","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54998","2015-08-24 10:00",\N,\N,"体验专享•2015082407","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"54999","2015-08-24 11:30",\N,\N,"年存宝十期·2015082402","1800000.00",\N,\N,"6个月","13.00+1",\N,\N,\N,\N,"每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55000","2015-08-24 11:20",\N,\N,"年存宝十期·2015082401","2000000.00",\N,\N,"6个月","13.00+1",\N,\N,\N,\N,"每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55001","2015-08-24 11:10",\N,\N,"月盈利·步步高升二期·2015082402","2500000.00",\N,\N,"2个月","11.36+1",\N,\N,\N,\N,"每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55002","2015-08-24 11:00",\N,\N,"月盈利·步步高升二期·2015082401","2800000.00",\N,\N,"1个月","11.00+1",\N,\N,\N,\N,"到期付本付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55003","2015-08-24 09:00",\N,\N,"体验专享•2015082406","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55004","2015-08-24 08:00",\N,\N,"体验专享•2015082405","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55005","2015-08-24 07:00",\N,\N,"体验专享•2015082404","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55006","2015-08-24 03:00",\N,\N,"体验专享•2015082403","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55007","2015-08-24 01:00",\N,\N,"体验专享•2015082402","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55008","2015-08-24 00:00",\N,\N,"体验专享•2015082401","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55009","2015-08-23 23:00",\N,\N,"体验专享•2015082319","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55010","2015-08-23 22:00",\N,\N,"体验专享•2015082318","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55011","2015-08-23 21:00",\N,\N,"体验专享•2015082317","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55012","2015-08-23 20:00",\N,\N,"体验专享•2015082316","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55013","2015-08-23 19:00",\N,\N,"体验专享•2015082315","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55014","2015-08-23 18:00",\N,\N,"体验专享•2015082314","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55015","2015-08-23 17:00",\N,\N,"体验专享•2015082313","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55016","2015-08-23 16:00",\N,\N,"体验专享•2015082312","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55017","2015-08-23 15:00",\N,\N,"体验专享•2015082311","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55018","2015-08-23 14:00",\N,\N,"体验专享•2015082310","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55019","2015-08-23 13:00",\N,\N,"体验专享•2015082309","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55020","2015-08-23 12:00",\N,\N,"体验专享•2015082308","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55021","2015-08-23 11:00",\N,\N,"体验专享•2015082307","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55022","2015-08-23 10:00",\N,\N,"体验专享•2015082306","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55023","2015-08-23 09:00",\N,\N,"体验专享•2015082305","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55024","2015-08-23 08:00",\N,\N,"体验专享•2015082304","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55025","2015-08-23 04:00",\N,\N,"体验专享•2015082303","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55026","2015-08-23 03:58",\N,\N,"新手专享•2015082301","800000.00",\N,\N,"1个月","16.80",\N,\N,\N,\N,"到期付本付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"55027","2015-08-23 01:00",\N,\N,"体验专享•2015082302","1000000.00",\N,\N,"3天","16.80",\N,\N,\N,\N,"按天到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
